lat0 37.792480, lon0 -122.397450
posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
417.8406,216.8316,4.176402,1.285675,1.285675,4.135381
383.4926,187.0972,3.319452,1.349579,1.349579,3.421763
402.6265,207.1771,3.135852,2.681366,2.681366,3.398727
357.5225,251.8121,2.473007,1.411621,1.411621,2.54923
335.2016,275.4837,3.440256,2.828094,2.828094,3.728648
367.3785,193.1141,2.879444,2.827576,2.827576,3.120825
388.481,207.9022,2.083171,1.452698,1.452713,2.303831
339.3717,228.0091,2.450822,1.367523,1.367523,2.526361
304.8771,272.6132,3.279653,1.360443,1.360443,3.380738
384.4394,222.2692,2.992846,1.557343,1.557358,3.309862
374.7202,308.9516,4.313025,1.403595,1.403595,4.445959
429.2038,230.1927,2.152546,1.743591,1.743576,2.380554
381.7637,208.9476,2.546051,1.393921,1.393921,2.624525
359.0342,268.3716,1.79935,1.369934,1.369934,1.989946
422.9035,191.8163,2.561911,1.72113,1.721146,2.833281
299.1931,323.6025,3.603138,2.824463,2.824463,3.905185
348.881,239.3355,2.232929,1.723785,1.723801,2.469452
396.6942,198.7491,4.386973,2.262115,2.262115,4.754727
371.6902,205.1628,3.965439,2.773132,2.773132,4.297856
327.9399,293.7096,2.601075,1.270355,1.270355,2.681244
359.4474,214.6614,3.759349,2.523926,2.523926,4.07449
387.821,273.8093,3.190025,1.757416,1.757416,3.527928
324.3716,323.3533,3.247433,1.38562,1.38562,3.347524
392.1479,255.1501,2.852649,1.392029,1.392014,2.940572
363.3925,276.3135,3.153934,2.812103,2.812103,3.418324
335.5847,228.2542,2.851099,2.826324,2.826309,3.090103
377.8493,275.5023,3.533383,1.063019,1.063019,3.642288
331.9221,273.3143,2.426735,1.493591,1.493591,2.683787
315.7867,347.8956,2.614119,2.528076,2.528076,2.833257
298.0807,317.348,2.767313,1.366333,1.366333,3.06044
454.4874,267.1094,3.102005,1.375793,1.375793,3.071537
376.6842,273.282,3.874533,1.406097,1.406097,3.993952
373.0359,262.1201,2.042085,1.300568,1.300568,2.258393
436.5856,218.6196,3.756746,1.269226,1.269226,3.719847
330.3873,234.7832,2.74709,1.557495,1.557495,3.038075
388.8025,304.1369,4.263968,1.210297,1.210297,4.222086
331.7585,325.3867,4.522797,1.186615,1.186615,4.478374
409.4961,197.0425,4.445813,2.358246,2.358261,4.818499
402.0514,247.0923,3.973826,1.309784,1.309799,4.096306
340.9414,280.0926,2.869251,2.107361,2.107361,3.109776
419.7362,230.4322,2.951864,1.683319,1.683334,3.26454
329.8967,239.5691,3.400753,1.284912,1.284912,3.50557
371.6484,215.1404,4.549765,2.762299,2.762314,4.931166
347.9978,243.7632,4.740928,2.811371,2.811356,5.138353
393.105,273.8823,4.302217,1.301056,1.301056,4.434819
394.8985,232.0992,4.559782,1.148865,1.148865,4.514995
418.0069,180.3218,4.015835,1.317291,1.317276,4.13961
442.933,223.6169,2.021182,1.500366,1.500381,2.235275
433.441,244.5764,3.25369,1.010651,1.010635,3.353974
341.3008,249.5294,4.362954,1.310364,1.310364,4.497428
443.6679,249.3429,2.788058,2.783936,2.78392,3.021777
371.1379,192.3004,3.978308,1.393829,1.393829,3.939233
399.1753,254.3903,2.626548,1.760132,1.760147,2.904764
413.6616,252.7348,4.022111,2.798767,2.798782,4.359279
408.0339,221.4987,4.495869,1.326172,1.326172,4.45171
317.549,331.6165,3.12017,2.013336,2.013336,3.381729
435.2462,222.7337,4.262755,2.327332,2.327347,4.620097
367.9685,202.6619,3.589998,2.825592,2.825592,3.890943
328.1657,235.2182,2.870536,1.492432,1.492416,3.174597
362.3797,218.1159,2.701493,1.309479,1.309464,2.784757
380.4998,211.1457,4.474543,2.732086,2.732101,4.849638
385.2797,252.4759,3.178041,1.74472,1.744736,3.514675
300.6323,332.279,2.561843,1.408875,1.408875,2.640804
325.7201,254.4755,4.328253,2.015198,2.015198,4.691084
309.5737,336.5887,4.435889,1.107849,1.107849,4.392319
327.4351,310.2394,3.945344,1.211151,1.211151,3.906593
369.8511,282.8823,3.963206,2.339417,2.339417,4.295436
351.7622,257.8159,4.229695,1.229126,1.229126,4.188151
374.4943,305.7187,3.48885,2.313721,2.313721,3.781316
400.9289,227.5829,3.21281,1.562195,1.562195,3.553127
362.2028,209.9335,2.40294,1.754456,1.754456,2.657471
435.9429,250.3004,4.320192,1.395752,1.395737,4.27776
479.0505,261.1613,4.947785,1.414185,1.414185,4.899188
457.2027,271.3562,4.074012,1.073242,1.073242,4.19958
311.504,343.4037,2.542005,1.579437,1.579437,2.811266
365.5618,246.8006,4.3872,1.381775,1.38179,4.522422
318.693,277.0967,2.697917,1.101105,1.101105,2.781072
323.8018,262.5997,4.60107,1.405609,1.405609,4.555878
334.0989,327.396,3.202867,1.737701,1.737701,3.54213
392.1127,223.759,2.7576,1.575745,1.57576,3.049699
383.7986,283.9272,3.641753,1.354431,1.354431,3.753998
484.8973,242.007,2.029597,1.316772,1.316757,2.244582
506.8636,169.1264,3.171662,1.710541,1.710541,3.50762
496.5139,176.9367,2.824814,1.401947,1.401947,3.124032
514.4984,236.6672,3.028944,1.748962,1.748978,3.349785
452.0213,250.2254,3.428704,2.428192,2.428192,3.716128
518.6936,234.4879,4.464028,2.804565,2.80455,4.838243
447.3539,218.8213,3.897733,2.478516,2.478516,4.224475
498.43,207.0576,3.163259,1.264923,1.264938,3.260756
438.9934,208.7851,3.133643,1.524475,1.524475,3.465574
514.804,183.2675,3.195019,1.379272,1.379288,3.293494
493.9698,198.1484,3.221743,1.423035,1.42305,3.563005
485.3046,219.1345,4.686383,1.358856,1.358856,4.640353
476.0555,226.7865,4.752654,1.268799,1.268799,4.705974
483.3503,254.4593,3.091153,1.278595,1.278595,3.060792
489.5384,205.4057,2.252939,1.548798,1.548798,2.491581
527.7737,206.0821,2.680129,1.279663,1.279663,2.762735
450.8184,204.7813,4.272159,1.139191,1.139191,4.230197
470.3137,187.2836,2.549218,1.066833,1.066833,2.627789
433.6222,254.7728,4.009564,1.350464,1.350464,4.133146
524.3632,188.679,3.997815,2.469482,2.469513,4.332947
493.3264,184.1534,3.472671,1.233154,1.233154,3.579705
490.4661,238.039,4.34086,2.588531,2.588547,4.704749
551.8445,168.7228,2.329127,1.616028,1.615997,2.575839
465.6351,173.2453,2.609712,1.733917,1.733917,2.886145
487.4268,186.3007,2.90098,1.260529,1.260544,3.208265
479.6762,199.1487,2.450579,1.709229,1.709229,2.710156
524.6779,224.3131,4.781986,1.134155,1.134125,4.735018
502.1645,192.7455,2.976289,2.813721,2.813705,3.225787
504.3799,207.108,3.437622,1.281799,1.281799,3.403857
489.6782,203.2546,2.744513,2.453766,2.453751,2.974582
432.5519,221.6478,2.755981,1.134979,1.134979,2.840925
451.6353,186.8728,3.609474,2.448334,2.448349,3.912052
477.9696,195.485,2.239514,1.577911,1.577927,2.476734
450.7445,221.0262,3.397125,2.824188,2.824188,3.681902
438.2219,196.9149,3.650038,1.22995,1.22995,3.762538
531.2299,211.1506,2.849509,1.399841,1.399857,2.937335
457.2224,254.9533,4.052629,2.259766,2.259766,4.392357
505.3577,201.9551,2.773885,1.707031,1.707016,3.067708
496.8043,227.3749,4.216563,2.061646,2.06163,4.570032
449.6449,259.4242,3.934398,1.23291,1.23291,4.055662
467.7984,214.2788,4.348112,1.235748,1.235748,4.482128
495.3569,210.6315,3.385206,2.35498,2.354996,3.668983
498.6464,194.9211,2.960442,1.294037,1.294037,2.931364
515.6003,228.8727,2.84383,1.628601,1.628586,3.145062
474.9848,236.124,4.132606,1.161438,1.161438,4.092015
484.6845,250.7037,4.716852,1.213837,1.213852,4.670523
556.3885,173.519,4.661925,1.379578,1.379578,4.616135
465.1418,260.5743,4.314262,1.40097,1.40097,4.447235
481.9871,223.024,4.327191,1.345001,1.345001,4.460563
500.7339,225.4497,3.469025,1.141815,1.1418,3.434952
526.0454,215.8621,2.877033,1.763184,1.763168,3.181782
442.8803,238.5512,2.668222,1.639221,1.639236,2.950853
472.6613,214.7417,3.912079,2.329803,2.329803,4.240023
464.1301,257.6073,3.367096,2.512451,2.512451,3.649355
551.7195,182.0924,3.172128,1.079834,1.079834,3.269899
513.3482,239.1153,2.522514,1.413147,1.413162,2.600263
501.4678,213.6418,3.139644,2.573212,2.573212,3.402837
451.9733,231.4666,3.030538,1.125793,1.125778,3.123944
472.9715,184.8339,3.767431,1.367065,1.367065,3.730427
463.6035,183.7105,3.946534,2.73056,2.730576,4.277366
545.0758,215.2356,3.745254,2.81488,2.814865,4.059213
462.3538,254.2145,3.218236,1.38974,1.38974,3.317427
524.877,197.3804,2.691005,1.673462,1.673447,2.97605
510.4037,187.8447,4.086591,2.685455,2.685455,4.429164
478.8679,210.9161,4.314844,2.223785,2.22377,4.676552
490.8394,251.7442,3.469442,2.661865,2.66188,3.760281
474.4873,222.6834,2.386228,1.130005,1.130005,2.459775
541.3517,202.5288,4.695704,1.217957,1.217957,4.649583
-303.2792,272.879,3.166795,1.248535,1.248535,3.264401
-295.8145,218.9066,3.185786,1.619537,1.619553,3.52324
-272.4948,240.2822,2.93269,1.124969,1.124985,2.903885
-292.2512,262.254,4.356334,2.289185,2.289185,4.721519
-308.5607,239.0179,4.009369,2.298126,2.298126,4.345469
-311.5445,214.4582,3.563356,1.074158,1.074142,3.673185
-297.5981,223.6366,3.27745,2.279816,2.279816,3.552194
-298.1657,245.4627,2.392867,1.524933,1.524948,2.64633
-306.3483,217.749,2.502772,1.435913,1.435913,2.767877
-278.2068,250.2342,1.998314,1.758881,1.758881,2.209985
-290.3126,237.6228,2.624688,1.131439,1.131454,2.705585
-313.4044,215.2468,4.56085,1.383911,1.383926,4.516053
-293.4714,264.1272,3.596774,1.294434,1.294434,3.561446
-269.3437,242.3984,3.661937,1.088654,1.088638,3.774804
-308.0659,211.5952,2.604134,1.697052,1.697037,2.879977
-300.2751,198.2362,3.188799,1.395142,1.395126,3.287083
-297.2354,252.3996,2.088902,1.657837,1.657837,2.310168
-292.2688,214.3878,4.37244,1.403229,1.403244,4.507206
-291.9485,251.3698,3.335948,2.826416,2.826416,3.615597
-301.3999,205.8854,3.922842,2.079651,2.079666,4.251689
-302.8198,251.3863,2.986527,1.338745,1.33876,3.078577
-272.3662,245.1006,4.165166,1.122711,1.122711,4.293544
-300.1695,251.7791,4.441963,1.254303,1.254303,4.398335
-290.4843,244.1117,5.119878,1.202576,1.202576,5.069591
-289.9444,233.8765,3.537274,2.183197,2.183197,3.833799
-288.4218,209.7181,3.811574,2.671722,2.671707,4.131094
-267.2054,242.603,3.723139,1.323456,1.323441,3.837893
-308.3332,249.1929,3.480148,1.11908,1.119064,3.445966
-302.2345,259.62,3.594679,2.583801,2.583801,3.896016
-273.9079,230.3652,2.847587,1.113434,1.113449,2.819618
-303.6547,275.4904,2.988394,1.682709,1.682709,3.30494
-309.7145,201.2318,3.848569,1.119446,1.119446,3.810769
-239.6597,388.9218,2.103521,1.257294,1.257294,2.326336
-254.929,398.0394,2.877753,2.568848,2.568848,3.118992
-261.65,415.9157,1.806749,1.403351,1.403351,1.998129
-245.4738,400.241,3.707954,2.040726,2.04071,4.018787
-269.3456,409.4868,4.011549,1.126465,1.126465,3.972147
-232.8051,378.1364,2.7711,1.180374,1.180359,2.85651
-231.4646,392.6886,3.132568,1.414215,1.414215,3.229119
-264.8918,404.4258,2.185339,1.582336,1.582336,2.416821
-256.9072,409.7859,3.59159,1.242554,1.242554,3.702289
-266.425,406.8131,3.229142,1.413666,1.413666,3.197426
-239.2092,378.5551,2.886799,1.133057,1.133057,2.975775
-260.8716,402.6483,5.065841,1.218262,1.218262,5.016084
-235.8605,398.2353,5.118381,1.053116,1.053101,5.068107
-223.4737,377.9858,2.968048,2.759842,2.759857,3.216856
-257.7543,397.4839,4.111997,1.125183,1.125183,4.238736
-226.0494,371.5684,4.879251,1.338898,1.338898,4.831327
-265.5638,408.3419,3.188569,2.825531,2.825531,3.455862
-231.7253,388.3623,3.563174,1.404129,1.404144,3.672997
-240.4089,379.3944,2.374877,1.645279,1.645264,2.626436
-259.5095,422.2431,4.252712,2.81546,2.81546,4.609211
-247.6553,397.0209,2.492631,1.048584,1.048584,2.569458
-267.7547,410.5655,3.135443,1.591461,1.591461,3.467564
-244.1519,392.2711,4.907987,1.266907,1.266907,4.85978
-248.8639,396.019,3.184411,1.410767,1.410767,3.28256
-226.8055,382.6234,4.464521,1.333511,1.333496,4.42067
-229.2229,383.2623,3.866981,1.269577,1.269592,3.828999
-264.3419,413.2503,3.668454,1.088501,1.088501,3.632422
-221.5217,376.661,4.346543,2.522903,2.522888,4.710908
-244.2215,404.177,4.630595,2.472107,2.472107,5.018771
252.2644,359.7373,4.468673,1.132523,1.132538,4.424781
231.2363,399.7314,3.141188,2.789658,2.789642,3.40451
235.4205,428.8602,3.050313,1.322037,1.322021,3.020353
268.7351,352.2422,3.429146,1.211792,1.211792,3.534838
238.6461,389.3893,3.839522,1.413223,1.413208,3.957863
248.8553,410.4604,3.412228,1.369339,1.369324,3.378713
206.2459,399.5824,2.548426,1.193054,1.193054,2.626973
235.1147,432.5925,3.166434,2.641846,2.641846,3.431872
295.8344,364.7963,4.223453,1.347565,1.347565,4.18197
282.0747,336.7183,3.498373,2.455109,2.455109,3.791637
248.3786,381.6554,3.867052,2.340698,2.340698,4.191221
274.2372,367.481,3.900702,1.307007,1.307007,4.020928
275.1578,354.6491,2.724947,1.766602,1.766602,3.013587
293.3716,323.8188,3.627298,1.414154,1.414154,3.739098
211.086,404.1422,4.056752,1.350449,1.350433,4.016906
243.7005,437.4005,4.259973,1.211075,1.21106,4.391273
244.3843,413.5721,3.524122,1.361404,1.361389,3.489507
288.2521,361.5299,4.135047,2.79715,2.79715,4.481683
222.8564,396.845,2.927378,2.725327,2.725311,3.172777
291.9525,312.0718,4.101918,2.673218,2.673218,4.445777
237.1571,415.2423,3.188396,1.080597,1.080597,3.286668
253.1524,397.5979,3.665603,1.375412,1.375427,3.778583
253.7791,381.9107,3.196048,1.43074,1.430725,3.53459
269.2397,334.6295,3.716479,1.372131,1.372131,3.831027
246.1817,391.0042,2.540916,1.400238,1.400238,2.619232
280.0463,354.1902,3.276261,1.319641,1.319641,3.244081
242.2849,381.4082,4.057965,2.010513,2.010498,4.398139
212.8808,397.4115,2.4394,1.394882,1.394897,2.514587
250.1668,393.0618,4.31626,1.283157,1.283142,4.273866
254.9607,423.5185,2.320635,1.708664,1.708649,2.566448
222.8784,404.8011,2.913873,1.413544,1.413544,3.003683
250.7041,361.3564,4.2245,1.1716,1.1716,4.354706
257.2993,420.4201,5.061307,1.220978,1.220978,5.011594
207.837,399.9379,5.147985,1.200836,1.200836,5.097421
279.4529,369.8967,2.609799,1.404846,1.404846,2.690238
247.4459,401.6417,2.05607,1.712189,1.712189,2.273859
239.4046,440.9286,3.93995,1.384354,1.384338,4.061387
297.4706,351.2663,4.410441,1.233307,1.233307,4.367122
245.3878,387.378,2.394772,1.412399,1.412415,2.648438
264.128,365.6304,2.398934,1.158447,1.158447,2.472873
275.5315,370.2867,2.601511,1.553284,1.553284,2.877075
282.4645,341.7235,2.94988,1.725952,1.725952,3.262346
297.1539,348.0294,2.739912,1.378265,1.378265,2.824361
279.361,382.0862,3.299548,2.321259,2.321259,3.576145
276.3214,330.2809,1.894056,1.656647,1.656677,2.094683
270.864,389.6507,4.794402,1.051849,1.051849,4.747312
236.7964,379.253,3.128107,1.75145,1.751434,3.459451
217.3002,419.4402,5.195109,1.04393,1.043915,5.144082
246.1275,409.0761,4.739953,2.213272,2.213287,5.137298
250.5984,371.6383,4.274758,2.13826,2.138245,4.633105
281.576,393.4184,4.983111,1.045135,1.045135,4.934167
216.4202,417.9435,2.738288,1.705338,1.705353,3.028341
241.3323,406.6105,2.860038,1.383804,1.38382,2.831947
258.9391,362.6485,2.890893,1.741486,1.741486,3.19711
246.5663,430.239,3.519998,2.530304,2.530304,3.815074
270.6491,347.0684,2.253212,1.450897,1.450897,2.491884
218.7323,409.4289,3.344194,1.381989,1.381989,3.447268
279.218,388.299,4.730512,1.098663,1.098663,4.684049
213.089,415.1166,2.685437,1.380951,1.380951,2.768207
264.2076,405.716,4.602222,2.821472,2.821472,4.98802
221.2276,405.675,1.835608,1.719055,1.719055,2.030044
285.1483,374.0717,4.52261,2.70578,2.70578,4.901735
269.8344,338.4807,4.875443,1.25116,1.25116,4.827556
234.2042,409.6663,5.077442,1.102402,1.102417,5.027571
285.3271,368.6917,4.491833,2.553009,2.553009,4.868378
265.0744,379.3692,2.027165,1.437805,1.437805,2.241892
219.0588,390.6509,1.986946,1.718399,1.718384,2.197412
290.8296,383.4931,2.400678,1.7677,1.7677,2.654969
280.8069,379.3024,4.253667,1.4133,1.4133,4.211886
237.7927,419.2147,2.29575,1.309402,1.309387,2.538927
263.9723,361.84,3.622172,1.413483,1.413483,3.586595
239.3755,418.4647,2.192011,1.512054,1.512054,2.424199
218.2614,401.1097,2.73787,2.690521,2.690521,2.967382
242.9688,396.9653,2.482936,1.503708,1.503693,2.745941
256.2141,415.0391,5.046599,1.046844,1.046844,4.997031
287.1321,332.2851,4.891694,1.34491,1.34491,4.843648
295.1444,310.5976,2.717128,2.127899,2.127899,2.944901
239.4775,386.1895,2.626952,1.414215,1.414215,2.707919
287.3441,338.4676,4.995194,1.228027,1.228027,4.946132
255.6199,355.0015,4.532393,1.143433,1.143433,4.487875
289.2283,372.773,2.571575,1.292633,1.292633,2.843969
283.9667,384.3344,4.377124,1.40921,1.40921,4.512035
265.9202,409.4519,3.624067,1.27951,1.27951,3.735767
290.1294,375.5362,2.6887,1.716644,1.716644,2.9735
293.1965,329.5144,2.172038,1.586884,1.586884,2.40211
258.9865,345.5349,3.22413,1.065552,1.065552,3.323503
271.1845,365.291,3.877949,2.826111,2.826111,4.203032
255.6504,383.5789,2.293736,1.765106,1.765106,2.536699
293.9398,354.423,4.130844,1.173431,1.173431,4.258163
282.8917,367.9124,2.329219,1.557648,1.557648,2.575941
255.3269,371.2092,3.984191,1.00531,1.00531,3.945058
223.1317,400.8929,3.786296,1.389374,1.389374,3.902997
224.386,389.7181,2.010267,1.696548,1.696564,2.223205
251.3957,403.8453,2.619241,1.723129,1.723145,2.896684
252.7418,400.6902,4.585407,2.533554,2.533569,4.969795
